;遥信表
;所属厂站,所属通道,所属RTU,编号,名称,描述,地址,备地址,所属间隔,所属设备,点类型,人工置数值,挂牌号,画面名称,属性,报警属性,统计属性
1,1,12,914,"RTU012_YX00914","2#差动保护_手跳开入遥信","11H","11H",0,0,0,0,0,"",4,202,0
1,1,12,915,"RTU012_YX00915","2#差动保护_加热断线1遥信","12H","12H",0,0,0,0,0,"",4,202,0
1,1,12,916,"RTU012_YX00916","2#差动保护_加热断线2遥信","13H","13H",0,0,0,0,0,"",4,202,0
1,1,12,917,"RTU012_YX00917","2#差动保护_远方就地信号","14H","14H",0,0,0,0,0,"",4,202,0
1,1,12,918,"RTU012_YX00918","2#差动保护_复合电压跳闸","C8H","C8H",0,0,5,0,0,"",4,202,0
1,1,12,919,"RTU012_YX00919","2#差动保护_电流速断保护跳闸","C9H","C9H",0,0,5,0,0,"",4,202,0
1,1,12,920,"RTU012_YX00920","2#差动保护_限时电流速断保护跳闸","CAH","CAH",0,0,5,0,0,"",4,202,0
1,1,12,921,"RTU012_YX00921","2#差动保护_定时限过电流保护跳闸","CBH","CBH",0,0,5,0,0,"",4,202,0
1,1,12,922,"RTU012_YX00922","2#差动保护_反时限过电流保护跳闸","CCH","CCH",0,0,5,0,0,"",4,202,0
1,1,12,923,"RTU012_YX00923","2#差动保护_负序定时限过流保护跳闸","CDH","CDH",0,0,5,0,0,"",4,202,0
1,1,12,924,"RTU012_YX00924","2#差动保护_负序反时限过流保护跳闸","CEH","CEH",0,0,5,0,0,"",4,202,0
1,1,12,925,"RTU012_YX00925","2#差动保护_过负荷告警","CFH","CFH",0,0,5,0,0,"",4,202,0
1,1,12,926,"RTU012_YX00926","2#差动保护_过负荷跳闸","D0H","D0H",0,0,5,0,0,"",4,202,0
1,1,12,927,"RTU012_YX00927","2#差动保护_零序过流I段跳闸","D1H","D1H",0,0,5,0,0,"",4,202,0
1,1,12,928,"RTU012_YX00928","2#差动保护_零序过流Ⅱ段跳闸","D2H","D2H",0,0,5,0,0,"",4,202,0
1,1,12,929,"RTU012_YX00929","2#差动保护_零序过流Ⅲ段告警","D3H","D3H",0,0,5,0,0,"",4,202,0
1,1,12,930,"RTU012_YX00930","2#差动保护_零序过流Ⅲ段跳闸","D4H","D4H",0,0,5,0,0,"",4,202,0
1,1,12,931,"RTU012_YX00931","2#差动保护_低压零序定时限过流跳闸","D5H","D5H",0,0,5,0,0,"",4,202,0
1,1,12,932,"RTU012_YX00932","2#差动保护_低压零序反时限过流跳闸","D6H","D6H",0,0,5,0,0,"",4,202,0
1,1,12,933,"RTU012_YX00933","2#差动保护_低电压跳闸","D7H","D7H",0,0,5,0,0,"",4,202,0
1,1,12,934,"RTU012_YX00934","2#差动保护_过电压跳闸","D8H","D8H",0,0,5,0,0,"",4,202,0
1,1,12,935,"RTU012_YX00935","2#差动保护_重瓦斯跳闸","D9H","D9H",0,0,5,0,0,"",4,202,0
1,1,12,936,"RTU012_YX00936","2#差动保护_轻瓦斯告警","DAH","DAH",0,0,5,0,0,"",4,202,0
1,1,12,937,"RTU012_YX00937","2#差动保护_超温跳闸","DBH","DBH",0,0,5,0,0,"",4,202,0
1,1,12,938,"RTU012_YX00938","2#差动保护_温度告警","DCH","DCH",0,0,5,0,0,"",4,202,0
1,1,12,939,"RTU012_YX00939","2#差动保护_压力释放跳闸","DDH","DDH",0,0,5,0,0,"",4,202,0
1,1,12,940,"RTU012_YX00940","2#差动保护_非电量保护跳闸","DEH","DEH",0,0,5,0,0,"",4,202,0
1,1,12,941,"RTU012_YX00941","2#差动保护_控制回路断线","DFH","DFH",0,0,5,0,0,"",4,202,0
1,1,12,942,"RTU012_YX00942","2#差动保护_PT断线告警","E0H","E0H",0,0,5,0,0,"",4,202,0
1,1,12,943,"RTU012_YX00943","2#差动保护_CT断线告警","E1H","E1H",0,0,5,0,0,"",4,202,0
1,1,12,944,"RTU012_YX00944","2#差动保护_低频减载跳闸","E2H","E2H",0,0,5,0,0,"",4,202,0
1,1,12,945,"RTU012_YX00945","2#差动保护_差动速断跳闸","E3H","E3H",0,0,5,0,0,"",4,202,0
1,1,12,946,"RTU012_YX00946","2#差动保护_比率差动跳闸","E4H","E4H",0,0,5,0,0,"",4,202,0
1,1,12,947,"RTU012_YX00947","2#差动保护_差流越限告警","E5H","E5H",0,0,5,0,0,"",4,202,0
1,1,12,948,"RTU012_YX00948","2#差动保护_备用","E6H","E6H",0,0,5,0,0,"",4,202,0
1,1,12,949,"RTU012_YX00949","2#差动保护_备用","E7H","E7H",0,0,5,0,0,"",4,202,0
1,1,12,950,"RTU012_YX00950","2#差动保护_事故总信号","E8H","E8H",0,0,5,0,0,"",4,202,0
1,1,12,951,"RTU012_YX00951","2#差动保护_预告总信号","E9H","E9H",0,0,5,0,0,"",4,202,0
1,1,12,952,"RTU012_YX00952","2#差动保护_电流速断保护投退","190H","190H",0,0,1,0,0,"",4,202,0
1,1,12,953,"RTU012_YX00953","2#差动保护_限时电流速断保护投退","191H","191H",0,0,1,0,0,"",4,202,0
1,1,12,954,"RTU012_YX00954","2#差动保护_定时限过电流投退","192H","192H",0,0,1,0,0,"",4,202,0
1,1,12,955,"RTU012_YX00955","2#差动保护_电流速断复压闭锁投退","193H","193H",0,0,1,0,0,"",4,202,0
1,1,12,956,"RTU012_YX00956","2#差动保护_限时电流速断复压闭锁投退","194H","194H",0,0,1,0,0,"",4,202,0
1,1,12,957,"RTU012_YX00957","2#差动保护_定时限过电流复压闭锁投退","195H","195H",0,0,1,0,0,"",4,202,0
1,1,12,958,"RTU012_YX00958","2#差动保护_反时限过电流投退","196H","196H",0,0,1,0,0,"",4,202,0
1,1,12,959,"RTU012_YX00959","2#差动保护_负序定时限过流投退","197H","197H",0,0,1,0,0,"",4,202,0
1,1,12,960,"RTU012_YX00960","2#差动保护_负序反时限过流投退","198H","198H",0,0,1,0,0,"",4,202,0
1,1,12,961,"RTU012_YX00961","2#差动保护_过负荷告警投退","199H","199H",0,0,1,0,0,"",4,202,0
1,1,12,962,"RTU012_YX00962","2#差动保护_过负荷跳闸投退","19AH","19AH",0,0,1,0,0,"",4,202,0
1,1,12,963,"RTU012_YX00963","2#差动保护_零序过流I段投退","19BH","19BH",0,0,1,0,0,"",4,202,0
1,1,12,964,"RTU012_YX00964","2#差动保护_零序过流Ⅱ段投退","19CH","19CH",0,0,1,0,0,"",4,202,0
1,1,12,965,"RTU012_YX00965","2#差动保护_零序过流Ⅲ段告警投退","19DH","19DH",0,0,1,0,0,"",4,202,0
1,1,12,966,"RTU012_YX00966","2#差动保护_零序过流Ⅲ段跳闸投退","19EH","19EH",0,0,1,0,0,"",4,202,0
1,1,12,967,"RTU012_YX00967","2#差动保护_低压零序过流定时限投退","19FH","19FH",0,0,1,0,0,"",4,202,0
1,1,12,968,"RTU012_YX00968","2#差动保护_低压零序过流反时限投退","1A0H","1A0H",0,0,1,0,0,"",4,202,0
1,1,12,969,"RTU012_YX00969","2#差动保护_低电压保护投退","1A1H","1A1H",0,0,1,0,0,"",4,202,0
1,1,12,970,"RTU012_YX00970","2#差动保护_过电压保护投退","1A2H","1A2H",0,0,1,0,0,"",4,202,0
1,1,12,971,"RTU012_YX00971","2#差动保护_重瓦斯跳闸投退","1A3H","1A3H",0,0,1,0,0,"",4,202,0
1,1,12,972,"RTU012_YX00972","2#差动保护_轻瓦斯告警投退","1A4H","1A4H",0,0,1,0,0,"",4,202,0
1,1,12,973,"RTU012_YX00973","2#差动保护_超温跳闸投退","1A5H","1A5H",0,0,1,0,0,"",4,202,0
1,1,12,974,"RTU012_YX00974","2#差动保护_温度告警投退","1A6H","1A6H",0,0,1,0,0,"",4,202,0
1,1,12,975,"RTU012_YX00975","2#差动保护_压力释放投退","1A7H","1A7H",0,0,1,0,0,"",4,202,0
1,1,12,976,"RTU012_YX00976","2#差动保护_非电量保护投退","1A8H","1A8H",0,0,1,0,0,"",4,202,0
1,1,12,977,"RTU012_YX00977","2#差动保护_控制回路断线告警投退","1A9H","1A9H",0,0,1,0,0,"",4,202,0
1,1,12,978,"RTU012_YX00978","2#差动保护_PT断线投退","1AAH","1AAH",0,0,1,0,0,"",4,202,0
1,1,12,979,"RTU012_YX00979","2#差动保护_PT断线闭锁投退","1ABH","1ABH",0,0,1,0,0,"",4,202,0
1,1,12,980,"RTU012_YX00980","2#差动保护_CT断线投退","1ACH","1ACH",0,0,1,0,0,"",4,202,0
1,1,12,981,"RTU012_YX00981","2#差动保护_CT断线闭锁投退","1ADH","1ADH",0,0,1,0,0,"",4,202,0
1,1,12,982,"RTU012_YX00982","2#差动保护_复合电压投退","1AEH","1AEH",0,0,1,0,0,"",4,202,0
1,1,12,983,"RTU012_YX00983","2#差动保护_低频减载投退","1AFH","1AFH",0,0,1,0,0,"",4,202,0
1,1,12,984,"RTU012_YX00984","2#差动保护_滑差闭锁投退","1B0H","1B0H",0,0,1,0,0,"",4,202,0
1,1,12,985,"RTU012_YX00985","2#差动保护_差动速断投退","1B1H","1B1H",0,0,1,0,0,"",4,202,0
1,1,12,986,"RTU012_YX00986","2#差动保护_比率差动投退","1B2H","1B2H",0,0,1,0,0,"",4,202,0
1,1,12,987,"RTU012_YX00987","2#差动保护_差流越限告警投退","1B3H","1B3H",0,0,1,0,0,"",4,202,0
1,1,13,988,"RTU013_YX00988","2#电容器保护_断路器合闸位置遥信","1H","1H",0,0,1,0,0,"",4,202,0
1,1,13,989,"RTU013_YX00989","2#电容器保护_断路器分闸位置遥信","2H","2H",0,0,1,0,0,"",4,202,0
1,1,13,990,"RTU013_YX00990","2#电容器保护_小车工作位置遥信","3H","3H",0,0,0,0,0,"",4,202,0
1,1,13,991,"RTU013_YX00991","2#电容器保护_小车试验位置遥信","4H","4H",0,0,0,0,0,"",4,202,0
1,1,13,992,"RTU013_YX00992","2#电容器保护_接地刀位置遥信","5H","5H",0,0,0,0,0,"",4,202,0
1,1,13,993,"RTU013_YX00993","2#电容器保护_弹簧已储能遥信","6H","6H",0,0,0,0,0,"",4,202,0
1,1,13,994,"RTU013_YX00994","2#电容器保护_重瓦斯跳闸遥信","7H","7H",0,0,0,0,0,"",4,202,0
1,1,13,995,"RTU013_YX00995","2#电容器保护_轻瓦斯告警遥信","8H","8H",0,0,0,0,0,"",4,202,0
1,1,13,996,"RTU013_YX00996","2#电容器保护_超温跳闸遥信","9H","9H",0,0,0,0,0,"",4,202,0
1,1,13,997,"RTU013_YX00997","2#电容器保护_温度告警遥信","AH","AH",0,0,0,0,0,"",4,202,0
1,1,13,998,"RTU013_YX00998","2#电容器保护_开入11遥信","BH","BH",0,0,0,0,0,"",4,202,0
1,1,13,999,"RTU013_YX00999","2#电容器保护_开入12遥信","CH","CH",0,0,0,0,0,"",4,202,0
1,1,13,1000,"RTU013_YX01000","2#电容器保护_开入13遥信","DH","DH",0,0,0,0,0,"",4,202,0
1,1,13,1001,"RTU013_YX01001","2#电容器保护_HWJ信号遥信","EH","EH",0,0,0,0,0,"",4,202,0
1,1,13,1002,"RTU013_YX01002","2#电容器保护_TWJ信号遥信","FH","FH",0,0,0,0,0,"",4,202,0
1,1,13,1003,"RTU013_YX01003","2#电容器保护_手合开入遥信","10H","10H",0,0,0,0,0,"",4,202,0
1,1,13,1004,"RTU013_YX01004","2#电容器保护_手跳开入遥信","11H","11H",0,0,0,0,0,"",4,202,0
1,1,13,1005,"RTU013_YX01005","2#电容器保护_加热回路1遥信","12H","12H",0,0,0,0,0,"",4,202,0
1,1,13,1006,"RTU013_YX01006","2#电容器保护_加热回路2遥信","13H","13H",0,0,0,0,0,"",4,202,0
1,1,13,1007,"RTU013_YX01007","2#电容器保护_远方就地信号","14H","14H",0,0,0,0,0,"",4,202,0
1,1,13,1008,"RTU013_YX01008","2#电容器保护_速断跳闸","C8H","C8H",0,0,5,0,0,"",4,202,0
1,1,13,1009,"RTU013_YX01009","2#电容器保护_过电流跳闸","C9H","C9H",0,0,5,0,0,"",4,202,0
1,1,13,1010,"RTU013_YX01010","2#电容器保护_零序过流告警","CAH","CAH",0,0,5,0,0,"",4,202,0
1,1,13,1011,"RTU013_YX01011","2#电容器保护_零序过流跳闸","CBH","CBH",0,0,5,0,0,"",4,202,0
1,1,13,1012,"RTU013_YX01012","2#电容器保护_过压告警","CCH","CCH",0,0,5,0,0,"",4,202,0
1,1,13,1013,"RTU013_YX01013","2#电容器保护_过压跳闸","CDH","CDH",0,0,5,0,0,"",4,202,0
1,1,13,1014,"RTU013_YX01014","2#电容器保护_失压跳闸","CEH","CEH",0,0,5,0,0,"",4,202,0
1,1,13,1015,"RTU013_YX01015","2#电容器保护_PT断线告警","CFH","CFH",0,0,5,0,0,"",4,202,0
1,1,13,1016,"RTU013_YX01016","2#电容器保护_非电量保护跳闸","D0H","D0H",0,0,5,0,0,"",4,202,0
1,1,13,1017,"RTU013_YX01017","2#电容器保护_控制回路断线告警","D1H","D1H",0,0,5,0,0,"",4,202,0
1,1,13,1018,"RTU013_YX01018","2#电容器保护_重瓦斯跳闸","D2H","D2H",0,0,5,0,0,"",4,202,0
1,1,13,1019,"RTU013_YX01019","2#电容器保护_轻瓦斯告警","D3H","D3H",0,0,5,0,0,"",4,202,0
1,1,13,1020,"RTU013_YX01020","2#电容器保护_超温跳闸","D4H","D4H",0,0,5,0,0,"",4,202,0
1,1,13,1021,"RTU013_YX01021","2#电容器保护_温度告警","D5H","D5H",0,0,5,0,0,"",4,202,0
1,1,13,1022,"RTU013_YX01022","2#电容器保护_不平衡电压跳闸","D6H","D6H",0,0,5,0,0,"",4,202,0
1,1,13,1023,"RTU013_YX01023","2#电容器保护_不平衡电流跳闸","D7H","D7H",0,0,5,0,0,"",4,202,0
1,1,13,1024,"RTU013_YX01024","2#电容器保护_事故总信号","D8H","D8H",0,0,5,0,0,"",4,202,0
1,1,13,1025,"RTU013_YX01025","2#电容器保护_预告总信号","D9H","D9H",0,0,5,0,0,"",4,202,0
1,1,13,1026,"RTU013_YX01026","2#电容器保护_速断保护投退","190H","190H",0,0,1,0,0,"",4,202,0
1,1,13,1027,"RTU013_YX01027","2#电容器保护_过电流保护投退","191H","191H",0,0,1,0,0,"",4,202,0
1,1,13,1028,"RTU013_YX01028","2#电容器保护_零序过流告警投退","192H","192H",0,0,1,0,0,"",4,202,0
1,1,13,1029,"RTU013_YX01029","2#电容器保护_零序过流跳闸投退","193H","193H",0,0,1,0,0,"",4,202,0
1,1,13,1030,"RTU013_YX01030","2#电容器保护_过压告警投退","194H","194H",0,0,1,0,0,"",4,202,0
1,1,13,1031,"RTU013_YX01031","2#电容器保护_过压跳闸投退","195H","195H",0,0,1,0,0,"",4,202,0
1,1,13,1032,"RTU013_YX01032","2#电容器保护_失压跳闸投退","196H","196H",0,0,1,0,0,"",4,202,0
1,1,13,1033,"RTU013_YX01033","2#电容器保护_失压电流闭锁投退","197H","197H",0,0,1,0,0,"",4,202,0
1,1,13,1034,"RTU013_YX01034","2#电容器保护_重瓦斯跳闸投退","198H","198H",0,0,1,0,0,"",4,202,0
1,1,13,1035,"RTU013_YX01035","2#电容器保护_轻瓦斯告警投退","199H","199H",0,0,1,0,0,"",4,202,0
1,1,13,1036,"RTU013_YX01036","2#电容器保护_超温跳闸投退","19AH","19AH",0,0,1,0,0,"",4,202,0
1,1,13,1037,"RTU013_YX01037","2#电容器保护_温度告警投退","19BH","19BH",0,0,1,0,0,"",4,202,0
1,1,13,1038,"RTU013_YX01038","2#电容器保护_非电量保护投退","19CH","19CH",0,0,1,0,0,"",4,202,0
1,1,13,1039,"RTU013_YX01039","2#电容器保护_控制回路断线告警投退","19DH","19DH",0,0,1,0,0,"",4,202,0
1,1,13,1040,"RTU013_YX01040","2#电容器保护_PT断线告警投退","19EH","19EH",0,0,1,0,0,"",4,202,0
1,1,13,1041,"RTU013_YX01041","2#电容器保护_PT断线闭锁投退","19FH","19FH",0,0,1,0,0,"",4,202,0
1,1,13,1042,"RTU013_YX01042","2#电容器保护_不平衡电压跳闸投退","1A0H","1A0H",0,0,1,0,0,"",4,202,0
1,1,13,1043,"RTU013_YX01043","2#电容器保护_不平衡电流跳闸投退","1A1H","1A1H",0,0,1,0,0,"",4,202,0
1,1,14,1044,"RTU014_YX01044","2#PT柜保护_小车工作位置","1H","1H",0,0,0,0,0,"",4,202,0
1,1,14,1045,"RTU014_YX01045","2#PT柜保护_小车试验位置","2H","2H",0,0,0,0,0,"",4,202,0
1,1,14,1046,"RTU014_YX01046","2#PT柜保护_远方/就地","3H","3H",0,0,0,0,0,"",4,202,0
1,1,14,1047,"RTU014_YX01047","2#PT柜保护_开入4","4H","4H",0,0,0,0,0,"",4,202,0
1,1,14,1048,"RTU014_YX01048","2#PT柜保护_开入5","5H","5H",0,0,0,0,0,"",4,202,0
1,1,14,1049,"RTU014_YX01049","2#PT柜保护_开入6","6H","6H",0,0,0,0,0,"",4,202,0
1,1,14,1050,"RTU014_YX01050","2#PT柜保护_开入7","7H","7H",0,0,0,0,0,"",4,202,0
1,1,14,1051,"RTU014_YX01051","2#PT柜保护_开入8","8H","8H",0,0,0,0,0,"",4,202,0
1,1,14,1052,"RTU014_YX01052","2#PT柜保护_开入9","9H","9H",0,0,0,0,0,"",4,202,0
1,1,14,1053,"RTU014_YX01053","2#PT柜保护_开入10","AH","AH",0,0,0,0,0,"",4,202,0
1,1,14,1054,"RTU014_YX01054","2#PT柜保护_开入11","BH","BH",0,0,0,0,0,"",4,202,0
1,1,14,1055,"RTU014_YX01055","2#PT柜保护_开入12","CH","CH",0,0,0,0,0,"",4,202,0
1,1,14,1056,"RTU014_YX01056","2#PT柜保护_开入13","DH","DH",0,0,0,0,0,"",4,202,0
1,1,14,1057,"RTU014_YX01057","2#PT柜保护_PT手动并列","EH","EH",0,0,0,0,0,"",4,202,0
1,1,14,1058,"RTU014_YX01058","2#PT柜保护_PT手动解列","FH","FH",0,0,0,0,0,"",4,202,0
1,1,14,1059,"RTU014_YX01059","2#PT柜保护_并列允许","10H","10H",0,0,0,0,0,"",4,202,0
1,1,14,1060,"RTU014_YX01060","2#PT柜保护_并列接点","11H","11H",0,0,0,0,0,"",4,202,0
1,1,14,1061,"RTU014_YX01061","2#PT柜保护_加热回路1","12H","12H",0,0,0,0,0,"",4,202,0
1,1,14,1062,"RTU014_YX01062","2#PT柜保护_加热回路2","13H","13H",0,0,0,0,0,"",4,202,0
1,1,14,1063,"RTU014_YX01063","2#PT柜保护_PT并列动作","C8H","C8H",0,0,5,0,0,"",4,202,0
1,1,14,1064,"RTU014_YX01064","2#PT柜保护_Ⅰ段过电压动作","C9H","C9H",0,0,5,0,0,"",4,202,0
1,1,14,1065,"RTU014_YX01065","2#PT柜保护_Ⅱ段过电压动作","CAH","CAH",0,0,5,0,0,"",4,202,0
1,1,14,1066,"RTU014_YX01066","2#PT柜保护_Ⅰ段低电压动作","CBH","CBH",0,0,5,0,0,"",4,202,0
1,1,14,1067,"RTU014_YX01067","2#PT柜保护_Ⅱ段低电压动作","CCH","CCH",0,0,5,0,0,"",4,202,0
1,1,14,1068,"RTU014_YX01068","2#PT柜保护_Ⅰ段零序过压告警","CDH","CDH",0,0,5,0,0,"",4,202,0
1,1,14,1069,"RTU014_YX01069","2#PT柜保护_Ⅱ段零序过压告警","CEH","CEH",0,0,5,0,0,"",4,202,0
1,1,14,1070,"RTU014_YX01070","2#PT柜保护_Ⅰ段PT断线告警","CFH","CFH",0,0,5,0,0,"",4,202,0
1,1,14,1071,"RTU014_YX01071","2#PT柜保护_Ⅱ段PT断线告警","D0H","D0H",0,0,5,0,0,"",4,202,0
1,1,14,1072,"RTU014_YX01072","2#PT柜保护_备用","D1H","D1H",0,0,5,0,0,"",4,202,0
1,1,14,1073,"RTU014_YX01073","2#PT柜保护_备用","D2H","D2H",0,0,5,0,0,"",4,202,0
1,1,14,1074,"RTU014_YX01074","2#PT柜保护_备用","D3H","D3H",0,0,5,0,0,"",4,202,0
1,1,14,1075,"RTU014_YX01075","2#PT柜保护_备用","D4H","D4H",0,0,5,0,0,"",4,202,0
1,1,14,1076,"RTU014_YX01076","2#PT柜保护_备用","D5H","D5H",0,0,5,0,0,"",4,202,0
1,1,14,1077,"RTU014_YX01077","2#PT柜保护_事故总信号","D6H","D6H",0,0,5,0,0,"",4,202,0
1,1,14,1078,"RTU014_YX01078","2#PT柜保护_预告总信号","D7H","D7H",0,0,5,0,0,"",4,202,0
1,1,14,1079,"RTU014_YX01079","2#PT柜保护_Ⅰ段过电压告警投退","190H","190H",0,0,1,0,0,"",4,202,0
1,1,14,1080,"RTU014_YX01080","2#PT柜保护_Ⅰ段低电压告警投退","191H","191H",0,0,1,0,0,"",4,202,0
1,1,14,1081,"RTU014_YX01081","2#PT柜保护_Ⅱ段过电压告警投退","192H","192H",0,0,1,0,0,"",4,202,0
1,1,14,1082,"RTU014_YX01082","2#PT柜保护_Ⅱ段低电压告警投退","193H","193H",0,0,1,0,0,"",4,202,0
1,1,14,1083,"RTU014_YX01083","2#PT柜保护_Ⅰ段接地告警投退","194H","194H",0,0,1,0,0,"",4,202,0
1,1,14,1084,"RTU014_YX01084","2#PT柜保护_Ⅱ段接地告警投退","195H","195H",0,0,1,0,0,"",4,202,0
1,1,14,1085,"RTU014_YX01085","2#PT柜保护_Ⅰ段PT断线投退","196H","196H",0,0,1,0,0,"",4,202,0
1,1,14,1086,"RTU014_YX01086","2#PT柜保护_Ⅱ段PT断线投退","197H","197H",0,0,1,0,0,"",4,202,0
1,1,15,1087,"RTU015_YX01087","2#馈线保护1_断路器合闸位置遥信","1H","1H",0,0,1,0,0,"",4,202,0
1,1,15,1088,"RTU015_YX01088","2#馈线保护1_断路器分闸位置遥信","2H","2H",0,0,0,0,0,"",4,202,0
1,1,15,1089,"RTU015_YX01089","2#馈线保护1_小车工作位置遥信","3H","3H",0,0,0,0,0,"",4,202,0
1,1,15,1090,"RTU015_YX01090","2#馈线保护1_小车试验位置遥信","4H","4H",0,0,0,0,0,"",4,202,0
1,1,15,1091,"RTU015_YX01091","2#馈线保护1_接地刀位置遥信","5H","5H",0,0,0,0,0,"",4,202,0
1,1,15,1092,"RTU015_YX01092","2#馈线保护1_弹簧已储能遥信","6H","6H",0,0,0,0,0,"",4,202,0
1,1,15,1093,"RTU015_YX01093","2#馈线保护1_开入7遥信","7H","7H",0,0,0,0,0,"",4,202,0
1,1,15,1094,"RTU015_YX01094","2#馈线保护1_闭锁重合闸遥信","8H","8H",0,0,0,0,0,"",4,202,0
1,1,15,1095,"RTU015_YX01095","2#馈线保护1_开入9遥信","9H","9H",0,0,0,0,0,"",4,202,0
1,1,15,1096,"RTU015_YX01096","2#馈线保护1_开入10遥信","AH","AH",0,0,0,0,0,"",4,202,0
1,1,15,1097,"RTU015_YX01097","2#馈线保护1_开入11遥信","BH","BH",0,0,0,0,0,"",4,202,0
1,1,15,1098,"RTU015_YX01098","2#馈线保护1_手合检同期启动遥信","CH","CH",0,0,0,0,0,"",4,202,0
1,1,15,1099,"RTU015_YX01099","2#馈线保护1_开入13遥信","DH","DH",0,0,0,0,0,"",4,202,0
1,1,15,1100,"RTU015_YX01100","2#馈线保护1_HWJ信号遥信","EH","EH",0,0,0,0,0,"",4,202,0
1,1,15,1101,"RTU015_YX01101","2#馈线保护1_TWJ信号遥信","FH","FH",0,0,0,0,0,"",4,202,0
1,1,15,1102,"RTU015_YX01102","2#馈线保护1_手合开入遥信","10H","10H",0,0,0,0,0,"",4,202,0
1,1,15,1103,"RTU015_YX01103","2#馈线保护1_手跳开入遥信","11H","11H",0,0,0,0,0,"",4,202,0
1,1,15,1104,"RTU015_YX01104","2#馈线保护1_加热回路1遥信","12H","12H",0,0,0,0,0,"",4,202,0
1,1,15,1105,"RTU015_YX01105","2#馈线保护1_加热回路2遥信","13H","13H",0,0,0,0,0,"",4,202,0
1,1,15,1106,"RTU015_YX01106","2#馈线保护1_远方就地信号","14H","14H",0,0,0,0,0,"",4,202,0
1,1,15,1107,"RTU015_YX01107","2#馈线保护1_速断保护跳闸","C8H","C8H",0,0,5,0,0,"",4,202,0
1,1,15,1108,"RTU015_YX01108","2#馈线保护1_限时速断保护跳闸","C9H","C9H",0,0,5,0,0,"",4,202,0
1,1,15,1109,"RTU015_YX01109","2#馈线保护1_过电流保护跳闸","CAH","CAH",0,0,5,0,0,"",4,202,0
1,1,15,1110,"RTU015_YX01110","2#馈线保护1_反时限过流","CBH","CBH",0,0,5,0,0,"",4,202,0
1,1,15,1111,"RTU015_YX01111","2#馈线保护1_零序过流I段跳闸","CCH","CCH",0,0,5,0,0,"",4,202,0
1,1,15,1112,"RTU015_YX01112","2#馈线保护1_零序过流Ⅱ段跳闸","CDH","CDH",0,0,5,0,0,"",4,202,0
1,1,15,1113,"RTU015_YX01113","2#馈线保护1_零序过流Ⅲ段告警","CEH","CEH",0,0,5,0,0,"",4,202,0
1,1,15,1114,"RTU015_YX01114","2#馈线保护1_零序过流Ⅲ段跳闸","CFH","CFH",0,0,5,0,0,"",4,202,0
1,1,15,1115,"RTU015_YX01115","2#馈线保护1_零序过压告警","D0H","D0H",0,0,5,0,0,"",4,202,0
1,1,15,1116,"RTU015_YX01116","2#馈线保护1_零序过压跳闸","D1H","D1H",0,0,5,0,0,"",4,202,0
1,1,15,1117,"RTU015_YX01117","2#馈线保护1_过负荷告警","D2H","D2H",0,0,5,0,0,"",4,202,0
1,1,15,1118,"RTU015_YX01118","2#馈线保护1_过负荷跳闸","D3H","D3H",0,0,5,0,0,"",4,202,0
1,1,15,1119,"RTU015_YX01119","2#馈线保护1_低电压跳闸","D4H","D4H",0,0,5,0,0,"",4,202,0
1,1,15,1120,"RTU015_YX01120","2#馈线保护1_低频减载跳闸","D5H","D5H",0,0,5,0,0,"",4,202,0
1,1,15,1121,"RTU015_YX01121","2#馈线保护1_重合闸","D6H","D6H",0,0,5,0,0,"",4,202,0
1,1,15,1122,"RTU015_YX01122","2#馈线保护1_重合闸失败","D7H","D7H",0,0,5,0,0,"",4,202,0
1,1,15,1123,"RTU015_YX01123","2#馈线保护1_过流后加速跳闸","D8H","D8H",0,0,5,0,0,"",4,202,0
1,1,15,1124,"RTU015_YX01124","2#馈线保护1_零序过流后加速跳闸","D9H","D9H",0,0,5,0,0,"",4,202,0
1,1,15,1125,"RTU015_YX01125","2#馈线保护1_PT断线告警","DAH","DAH",0,0,5,0,0,"",4,202,0
1,1,15,1126,"RTU015_YX01126","2#馈线保护1_非电量1跳闸","DBH","DBH",0,0,5,0,0,"",4,202,0
1,1,15,1127,"RTU015_YX01127","2#馈线保护1_母充保护跳闸","DCH","DCH",0,0,5,0,0,"",4,202,0
1,1,15,1128,"RTU015_YX01128","2#馈线保护1_同期成功","DDH","DDH",0,0,5,0,0,"",4,202,0
1,1,15,1129,"RTU015_YX01129","2#馈线保护1_同期失败","DEH","DEH",0,0,5,0,0,"",4,202,0
1,1,15,1130,"RTU015_YX01130","2#馈线保护1_控制回路断线告警","DFH","DFH",0,0,5,0,0,"",4,202,0
1,1,15,1131,"RTU015_YX01131","2#馈线保护1_逆功率保护跳闸","E0H","E0H",0,0,5,0,0,"",4,202,0
1,1,15,1132,"RTU015_YX01132","2#馈线保护1_备用","E1H","E1H",0,0,5,0,0,"",4,202,0
1,1,15,1133,"RTU015_YX01133","2#馈线保护1_备用","E2H","E2H",0,0,5,0,0,"",4,202,0
1,1,15,1134,"RTU015_YX01134","2#馈线保护1_备用","E3H","E3H",0,0,5,0,0,"",4,202,0
1,1,15,1135,"RTU015_YX01135","2#馈线保护1_备用","E4H","E4H",0,0,5,0,0,"",4,202,0
1,1,15,1136,"RTU015_YX01136","2#馈线保护1_备用","E5H","E5H",0,0,5,0,0,"",4,202,0
