;遥信表
;所属厂站,所属通道,所属RTU,编号,名称,描述,地址,备地址,所属间隔,所属设备,点类型,人工置数值,挂牌号,画面名称,属性,报警属性,统计属性
1,1,6,353,1#馈线保护1_YX00353,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段保护投退,19EH,19EH,0,0,1,0,0,,4,202,0
1,1,6,354,1#馈线保护1_YX00354,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段方向投退,19FH,19FH,0,0,1,0,0,,4,202,0
1,1,6,355,1#馈线保护1_YX00355,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流II段方向投退,1A0H,1A0H,0,0,1,0,0,,4,202,0
1,1,6,356,1#馈线保护1_YX00356,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段方向投退,1A1H,1A1H,0,0,1,0,0,,4,202,0
1,1,6,357,1#馈线保护1_YX00357,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流I段投退,1A2H,1A2H,0,0,1,0,0,,4,202,0
1,1,6,358,1#馈线保护1_YX00358,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流II段投退,1A3H,1A3H,0,0,1,0,0,,4,202,0
1,1,6,359,1#馈线保护1_YX00359,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流III段投退,1A4H,1A4H,0,0,1,0,0,,4,202,0
1,1,6,360,1#馈线保护1_YX00360,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压告警投退,1A5H,1A5H,0,0,1,0,0,,4,202,0
1,1,6,361,1#馈线保护1_YX00361,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压跳闸投退,1A6H,1A6H,0,0,1,0,0,,4,202,0
1,1,6,362,1#馈线保护1_YX00362,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷告警投退,1A7H,1A7H,0,0,1,0,0,,4,202,0
1,1,6,363,1#馈线保护1_YX00363,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷跳闸投退,1A8H,1A8H,0,0,1,0,0,,4,202,0
1,1,6,364,1#馈线保护1_YX00364,MLPR_810Hb_CH_IEC104_V1.02.01_低电压投退,1A9H,1A9H,0,0,1,0,0,,4,202,0
1,1,6,365,1#馈线保护1_YX00365,MLPR_810Hb_CH_IEC104_V1.02.01_低频投退,1AAH,1AAH,0,0,1,0,0,,4,202,0
1,1,6,366,1#馈线保护1_YX00366,MLPR_810Hb_CH_IEC104_V1.02.01_滑差闭锁投退,1ABH,1ABH,0,0,1,0,0,,4,202,0
1,1,6,367,1#馈线保护1_YX00367,MLPR_810Hb_CH_IEC104_V1.02.01_保护启动重合闸投退,1ACH,1ACH,0,0,1,0,0,,4,202,0
1,1,6,368,1#馈线保护1_YX00368,MLPR_810Hb_CH_IEC104_V1.02.01_不对应启动重合闸投退,1ADH,1ADH,0,0,1,0,0,,4,202,0
1,1,6,369,1#馈线保护1_YX00369,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检同期投退,1AEH,1AEH,0,0,1,0,0,,4,202,0
1,1,6,370,1#馈线保护1_YX00370,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检无压投退,1AFH,1AFH,0,0,1,0,0,,4,202,0
1,1,6,371,1#馈线保护1_YX00371,MLPR_810Hb_CH_IEC104_V1.02.01_过流后加速投退,1B0H,1B0H,0,0,1,0,0,,4,202,0
1,1,6,372,1#馈线保护1_YX00372,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流后加速投退,1B1H,1B1H,0,0,1,0,0,,4,202,0
1,1,6,373,1#馈线保护1_YX00373,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线告警投退,1B2H,1B2H,0,0,1,0,0,,4,202,0
1,1,6,374,1#馈线保护1_YX00374,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线闭锁投退,1B3H,1B3H,0,0,1,0,0,,4,202,0
1,1,6,375,1#馈线保护1_YX00375,MLPR_810Hb_CH_IEC104_V1.02.01_非电量1投退,1B4H,1B4H,0,0,1,0,0,,4,202,0
1,1,6,376,1#馈线保护1_YX00376,MLPR_810Hb_CH_IEC104_V1.02.01_非电量2投退,1B5H,1B5H,0,0,1,0,0,,4,202,0
1,1,6,377,1#馈线保护1_YX00377,MLPR_810Hb_CH_IEC104_V1.02.01_母充保护投退,1B6H,1B6H,0,0,1,0,0,,4,202,0
1,1,6,378,1#馈线保护1_YX00378,MLPR_810Hb_CH_IEC104_V1.02.01_手动同期合闸投退,1B7H,1B7H,0,0,1,0,0,,4,202,0
1,1,6,379,1#馈线保护1_YX00379,MLPR_810Hb_CH_IEC104_V1.02.01_遥控同期合闸投退,1B8H,1B8H,0,0,1,0,0,,4,202,0
1,1,6,380,1#馈线保护1_YX00380,MLPR_810Hb_CH_IEC104_V1.02.01_逆功率投退,1B9H,1B9H,0,0,1,0,0,,4,202,0
1,1,7,381,1#馈线保护2_YX00381,MLPR_810Hb_CH_IEC104_V1.02.01_断路器位置遥信,1H,1H,0,0,1,0,0,,4,202,0
1,1,7,382,1#馈线保护2_YX00382,MLPR_810Hb_CH_IEC104_V1.02.01_小车工作位置遥信,2H,2H,0,0,34,0,0,,4,202,0
1,1,7,383,1#馈线保护2_YX00383,MLPR_810Hb_CH_IEC104_V1.02.01_小车试验位置遥信,3H,3H,0,0,35,0,0,,4,202,0
1,1,7,384,1#馈线保护2_YX00384,MLPR_810Hb_CH_IEC104_V1.02.01_接地刀位置遥信,4H,4H,0,0,0,0,0,,4,202,0
1,1,7,385,1#馈线保护2_YX00385,MLPR_810Hb_CH_IEC104_V1.02.01_弹簧未储能遥信,5H,5H,0,0,0,0,0,,4,202,0
1,1,7,386,1#馈线保护2_YX00386,MLPR_810Hb_CH_IEC104_V1.02.01_开入6遥信,6H,6H,0,0,0,0,0,,4,202,0
1,1,7,387,1#馈线保护2_YX00387,MLPR_810Hb_CH_IEC104_V1.02.01_开入7遥信,7H,7H,0,0,0,0,0,,4,202,0
1,1,7,388,1#馈线保护2_YX00388,MLPR_810Hb_CH_IEC104_V1.02.01_闭锁重合闸遥信,8H,8H,0,0,0,0,0,,4,202,0
1,1,7,389,1#馈线保护2_YX00389,MLPR_810Hb_CH_IEC104_V1.02.01_开入9遥信,9H,9H,0,0,0,0,0,,4,202,0
1,1,7,390,1#馈线保护2_YX00390,MLPR_810Hb_CH_IEC104_V1.02.01_开入10遥信,AH,AH,0,0,0,0,0,,4,202,0
1,1,7,391,1#馈线保护2_YX00391,MLPR_810Hb_CH_IEC104_V1.02.01_开入11遥信,BH,BH,0,0,0,0,0,,4,202,0
1,1,7,392,1#馈线保护2_YX00392,MLPR_810Hb_CH_IEC104_V1.02.01_手合检同期启动遥信,CH,CH,0,0,0,0,0,,4,202,0
1,1,7,393,1#馈线保护2_YX00393,MLPR_810Hb_CH_IEC104_V1.02.01_手跳开入遥信,DH,DH,0,0,0,0,0,,4,202,0
1,1,7,394,1#馈线保护2_YX00394,MLPR_810Hb_CH_IEC104_V1.02.01_手合开入遥信,EH,EH,0,0,0,0,0,,4,202,0
1,1,7,395,1#馈线保护2_YX00395,MLPR_810Hb_CH_IEC104_V1.02.01_操作回路遥信,FH,FH,0,0,0,0,0,,4,202,0
1,1,7,396,1#馈线保护2_YX00396,MLPR_810Hb_CH_IEC104_V1.02.01_速断保护跳闸,C8H,C8H,0,0,5,0,0,,4,202,0
1,1,7,397,1#馈线保护2_YX00397,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断保护跳闸,C9H,C9H,0,0,5,0,0,,4,202,0
1,1,7,398,1#馈线保护2_YX00398,MLPR_810Hb_CH_IEC104_V1.02.01_过电流保护跳闸,CAH,CAH,0,0,5,0,0,,4,202,0
1,1,7,399,1#馈线保护2_YX00399,MLPR_810Hb_CH_IEC104_V1.02.01_反时限过流,CBH,CBH,0,0,5,0,0,,4,202,0
1,1,7,400,1#馈线保护2_YX00400,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段跳闸,CCH,CCH,0,0,5,0,0,,4,202,0
1,1,7,401,1#馈线保护2_YX00401,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流Ⅱ段跳闸,CDH,CDH,0,0,5,0,0,,4,202,0
1,1,7,402,1#馈线保护2_YX00402,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流Ⅲ段告警,CEH,CEH,0,0,5,0,0,,4,202,0
1,1,7,403,1#馈线保护2_YX00403,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流Ⅲ段跳闸,CFH,CFH,0,0,5,0,0,,4,202,0
1,1,7,404,1#馈线保护2_YX00404,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压告警,D0H,D0H,0,0,5,0,0,,4,202,0
1,1,7,405,1#馈线保护2_YX00405,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压跳闸,D1H,D1H,0,0,5,0,0,,4,202,0
1,1,7,406,1#馈线保护2_YX00406,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷告警,D2H,D2H,0,0,5,0,0,,4,202,0
1,1,7,407,1#馈线保护2_YX00407,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷跳闸,D3H,D3H,0,0,5,0,0,,4,202,0
1,1,7,408,1#馈线保护2_YX00408,MLPR_810Hb_CH_IEC104_V1.02.01_低电压跳闸,D4H,D4H,0,0,5,0,0,,4,202,0
1,1,7,409,1#馈线保护2_YX00409,MLPR_810Hb_CH_IEC104_V1.02.01_低频减载跳闸,D5H,D5H,0,0,5,0,0,,4,202,0
1,1,7,410,1#馈线保护2_YX00410,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸,D6H,D6H,0,0,5,0,0,,4,202,0
1,1,7,411,1#馈线保护2_YX00411,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸失败,D7H,D7H,0,0,5,0,0,,4,202,0
1,1,7,412,1#馈线保护2_YX00412,MLPR_810Hb_CH_IEC104_V1.02.01_过流后加速跳闸,D8H,D8H,0,0,5,0,0,,4,202,0
1,1,7,413,1#馈线保护2_YX00413,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流后加速跳闸,D9H,D9H,0,0,5,0,0,,4,202,0
1,1,7,414,1#馈线保护2_YX00414,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线告警,DAH,DAH,0,0,5,0,0,,4,202,0
1,1,7,415,1#馈线保护2_YX00415,MLPR_810Hb_CH_IEC104_V1.02.01_非电量1跳闸,DBH,DBH,0,0,5,0,0,,4,202,0
1,1,7,416,1#馈线保护2_YX00416,MLPR_810Hb_CH_IEC104_V1.02.01_非电量2跳闸,DCH,DCH,0,0,5,0,0,,4,202,0
1,1,7,417,1#馈线保护2_YX00417,MLPR_810Hb_CH_IEC104_V1.02.01_母充保护跳闸,DDH,DDH,0,0,5,0,0,,4,202,0
1,1,7,418,1#馈线保护2_YX00418,MLPR_810Hb_CH_IEC104_V1.02.01_同期成功,DEH,DEH,0,0,5,0,0,,4,202,0
1,1,7,419,1#馈线保护2_YX00419,MLPR_810Hb_CH_IEC104_V1.02.01_同期失败,DFH,DFH,0,0,5,0,0,,4,202,0
1,1,7,420,1#馈线保护2_YX00420,MLPR_810Hb_CH_IEC104_V1.02.01_逆功率跳闸,E0H,E0H,0,0,5,0,0,,4,202,0
1,1,7,421,1#馈线保护2_YX00421,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E1H,E1H,0,0,0,0,0,,4,202,0
1,1,7,422,1#馈线保护2_YX00422,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E2H,E2H,0,0,0,0,0,,4,202,0
1,1,7,423,1#馈线保护2_YX00423,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E3H,E3H,0,0,0,0,0,,4,202,0
1,1,7,424,1#馈线保护2_YX00424,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E4H,E4H,0,0,0,0,0,,4,202,0
1,1,7,425,1#馈线保护2_YX00425,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E5H,E5H,0,0,0,0,0,,4,202,0
1,1,7,426,1#馈线保护2_YX00426,MLPR_810Hb_CH_IEC104_V1.02.01_事故总信号,E6H,E6H,0,0,3,0,0,,4,202,0
1,1,7,427,1#馈线保护2_YX00427,MLPR_810Hb_CH_IEC104_V1.02.01_预告总信号,E7H,E7H,0,0,4,0,0,,4,202,0
1,1,7,428,1#馈线保护2_YX00428,MLPR_810Hb_CH_IEC104_V1.02.01_速断保护投退,190H,190H,0,0,1,0,0,,4,202,0
1,1,7,429,1#馈线保护2_YX00429,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断保护投退,191H,191H,0,0,1,0,0,,4,202,0
1,1,7,430,1#馈线保护2_YX00430,MLPR_810Hb_CH_IEC104_V1.02.01_过电流保护投退,192H,192H,0,0,1,0,0,,4,202,0
1,1,7,431,1#馈线保护2_YX00431,MLPR_810Hb_CH_IEC104_V1.02.01_速断方向投退,193H,193H,0,0,1,0,0,,4,202,0
1,1,7,432,1#馈线保护2_YX00432,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断方向投退,194H,194H,0,0,1,0,0,,4,202,0
1,1,7,433,1#馈线保护2_YX00433,MLPR_810Hb_CH_IEC104_V1.02.01_过电流方向投退,195H,195H,0,0,1,0,0,,4,202,0
1,1,7,434,1#馈线保护2_YX00434,MLPR_810Hb_CH_IEC104_V1.02.01_过电流反方向投退,196H,196H,0,0,1,0,0,,4,202,0
1,1,7,435,1#馈线保护2_YX00435,MLPR_810Hb_CH_IEC104_V1.02.01_速断复压闭锁投退,197H,197H,0,0,1,0,0,,4,202,0
1,1,7,436,1#馈线保护2_YX00436,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断复压闭锁投退,198H,198H,0,0,1,0,0,,4,202,0
1,1,7,437,1#馈线保护2_YX00437,MLPR_810Hb_CH_IEC104_V1.02.01_过电流复压闭锁投退,199H,199H,0,0,1,0,0,,4,202,0
1,1,7,438,1#馈线保护2_YX00438,MLPR_810Hb_CH_IEC104_V1.02.01_反时限过流投退,19AH,19AH,0,0,1,0,0,,4,202,0
1,1,7,439,1#馈线保护2_YX00439,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段投退,19BH,19BH,0,0,1,0,0,,4,202,0
1,1,7,440,1#馈线保护2_YX00440,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流II段投退,19CH,19CH,0,0,1,0,0,,4,202,0
1,1,7,441,1#馈线保护2_YX00441,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段告警投退,19DH,19DH,0,0,1,0,0,,4,202,0
1,1,7,442,1#馈线保护2_YX00442,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段保护投退,19EH,19EH,0,0,1,0,0,,4,202,0
1,1,7,443,1#馈线保护2_YX00443,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段方向投退,19FH,19FH,0,0,1,0,0,,4,202,0
1,1,7,444,1#馈线保护2_YX00444,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流II段方向投退,1A0H,1A0H,0,0,1,0,0,,4,202,0
1,1,7,445,1#馈线保护2_YX00445,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流III段方向投退,1A1H,1A1H,0,0,1,0,0,,4,202,0
1,1,7,446,1#馈线保护2_YX00446,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流I段投退,1A2H,1A2H,0,0,1,0,0,,4,202,0
1,1,7,447,1#馈线保护2_YX00447,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流II段投退,1A3H,1A3H,0,0,1,0,0,,4,202,0
1,1,7,448,1#馈线保护2_YX00448,MLPR_810Hb_CH_IEC104_V1.02.01_零序电压闭锁零序过流III段投退,1A4H,1A4H,0,0,1,0,0,,4,202,0
1,1,7,449,1#馈线保护2_YX00449,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压告警投退,1A5H,1A5H,0,0,1,0,0,,4,202,0
1,1,7,450,1#馈线保护2_YX00450,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压跳闸投退,1A6H,1A6H,0,0,1,0,0,,4,202,0
1,1,7,451,1#馈线保护2_YX00451,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷告警投退,1A7H,1A7H,0,0,1,0,0,,4,202,0
1,1,7,452,1#馈线保护2_YX00452,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷跳闸投退,1A8H,1A8H,0,0,1,0,0,,4,202,0
1,1,7,453,1#馈线保护2_YX00453,MLPR_810Hb_CH_IEC104_V1.02.01_低电压投退,1A9H,1A9H,0,0,1,0,0,,4,202,0
1,1,7,454,1#馈线保护2_YX00454,MLPR_810Hb_CH_IEC104_V1.02.01_低频投退,1AAH,1AAH,0,0,1,0,0,,4,202,0
1,1,7,455,1#馈线保护2_YX00455,MLPR_810Hb_CH_IEC104_V1.02.01_滑差闭锁投退,1ABH,1ABH,0,0,1,0,0,,4,202,0
1,1,7,456,1#馈线保护2_YX00456,MLPR_810Hb_CH_IEC104_V1.02.01_保护启动重合闸投退,1ACH,1ACH,0,0,1,0,0,,4,202,0
1,1,7,457,1#馈线保护2_YX00457,MLPR_810Hb_CH_IEC104_V1.02.01_不对应启动重合闸投退,1ADH,1ADH,0,0,1,0,0,,4,202,0
1,1,7,458,1#馈线保护2_YX00458,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检同期投退,1AEH,1AEH,0,0,1,0,0,,4,202,0
1,1,7,459,1#馈线保护2_YX00459,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸检无压投退,1AFH,1AFH,0,0,1,0,0,,4,202,0
1,1,7,460,1#馈线保护2_YX00460,MLPR_810Hb_CH_IEC104_V1.02.01_过流后加速投退,1B0H,1B0H,0,0,1,0,0,,4,202,0
1,1,7,461,1#馈线保护2_YX00461,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流后加速投退,1B1H,1B1H,0,0,1,0,0,,4,202,0
1,1,7,462,1#馈线保护2_YX00462,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线告警投退,1B2H,1B2H,0,0,1,0,0,,4,202,0
1,1,7,463,1#馈线保护2_YX00463,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线闭锁投退,1B3H,1B3H,0,0,1,0,0,,4,202,0
1,1,7,464,1#馈线保护2_YX00464,MLPR_810Hb_CH_IEC104_V1.02.01_非电量1投退,1B4H,1B4H,0,0,1,0,0,,4,202,0
1,1,7,465,1#馈线保护2_YX00465,MLPR_810Hb_CH_IEC104_V1.02.01_非电量2投退,1B5H,1B5H,0,0,1,0,0,,4,202,0
1,1,7,466,1#馈线保护2_YX00466,MLPR_810Hb_CH_IEC104_V1.02.01_母充保护投退,1B6H,1B6H,0,0,1,0,0,,4,202,0
1,1,7,467,1#馈线保护2_YX00467,MLPR_810Hb_CH_IEC104_V1.02.01_手动同期合闸投退,1B7H,1B7H,0,0,1,0,0,,4,202,0
1,1,7,468,1#馈线保护2_YX00468,MLPR_810Hb_CH_IEC104_V1.02.01_遥控同期合闸投退,1B8H,1B8H,0,0,1,0,0,,4,202,0
1,1,7,469,1#馈线保护2_YX00469,MLPR_810Hb_CH_IEC104_V1.02.01_逆功率投退,1B9H,1B9H,0,0,1,0,0,,4,202,0
1,1,8,470,1#馈线保护3_YX00470,MLPR_810Hb_CH_IEC104_V1.02.01_断路器位置遥信,1H,1H,0,0,1,0,0,,4,202,0
1,1,8,471,1#馈线保护3_YX00471,MLPR_810Hb_CH_IEC104_V1.02.01_小车工作位置遥信,2H,2H,0,0,34,0,0,,4,202,0
1,1,8,472,1#馈线保护3_YX00472,MLPR_810Hb_CH_IEC104_V1.02.01_小车试验位置遥信,3H,3H,0,0,35,0,0,,4,202,0
1,1,8,473,1#馈线保护3_YX00473,MLPR_810Hb_CH_IEC104_V1.02.01_接地刀位置遥信,4H,4H,0,0,0,0,0,,4,202,0
1,1,8,474,1#馈线保护3_YX00474,MLPR_810Hb_CH_IEC104_V1.02.01_弹簧未储能遥信,5H,5H,0,0,0,0,0,,4,202,0
1,1,8,475,1#馈线保护3_YX00475,MLPR_810Hb_CH_IEC104_V1.02.01_开入6遥信,6H,6H,0,0,0,0,0,,4,202,0
1,1,8,476,1#馈线保护3_YX00476,MLPR_810Hb_CH_IEC104_V1.02.01_开入7遥信,7H,7H,0,0,0,0,0,,4,202,0
1,1,8,477,1#馈线保护3_YX00477,MLPR_810Hb_CH_IEC104_V1.02.01_闭锁重合闸遥信,8H,8H,0,0,0,0,0,,4,202,0
1,1,8,478,1#馈线保护3_YX00478,MLPR_810Hb_CH_IEC104_V1.02.01_开入9遥信,9H,9H,0,0,0,0,0,,4,202,0
1,1,8,479,1#馈线保护3_YX00479,MLPR_810Hb_CH_IEC104_V1.02.01_开入10遥信,AH,AH,0,0,0,0,0,,4,202,0
1,1,8,480,1#馈线保护3_YX00480,MLPR_810Hb_CH_IEC104_V1.02.01_开入11遥信,BH,BH,0,0,0,0,0,,4,202,0
1,1,8,481,1#馈线保护3_YX00481,MLPR_810Hb_CH_IEC104_V1.02.01_手合检同期启动遥信,CH,CH,0,0,0,0,0,,4,202,0
1,1,8,482,1#馈线保护3_YX00482,MLPR_810Hb_CH_IEC104_V1.02.01_手跳开入遥信,DH,DH,0,0,0,0,0,,4,202,0
1,1,8,483,1#馈线保护3_YX00483,MLPR_810Hb_CH_IEC104_V1.02.01_手合开入遥信,EH,EH,0,0,0,0,0,,4,202,0
1,1,8,484,1#馈线保护3_YX00484,MLPR_810Hb_CH_IEC104_V1.02.01_操作回路遥信,FH,FH,0,0,0,0,0,,4,202,0
1,1,8,485,1#馈线保护3_YX00485,MLPR_810Hb_CH_IEC104_V1.02.01_速断保护跳闸,C8H,C8H,0,0,5,0,0,,4,202,0
1,1,8,486,1#馈线保护3_YX00486,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断保护跳闸,C9H,C9H,0,0,5,0,0,,4,202,0
1,1,8,487,1#馈线保护3_YX00487,MLPR_810Hb_CH_IEC104_V1.02.01_过电流保护跳闸,CAH,CAH,0,0,5,0,0,,4,202,0
1,1,8,488,1#馈线保护3_YX00488,MLPR_810Hb_CH_IEC104_V1.02.01_反时限过流,CBH,CBH,0,0,5,0,0,,4,202,0
1,1,8,489,1#馈线保护3_YX00489,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流I段跳闸,CCH,CCH,0,0,5,0,0,,4,202,0
1,1,8,490,1#馈线保护3_YX00490,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流Ⅱ段跳闸,CDH,CDH,0,0,5,0,0,,4,202,0
1,1,8,491,1#馈线保护3_YX00491,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流Ⅲ段告警,CEH,CEH,0,0,5,0,0,,4,202,0
1,1,8,492,1#馈线保护3_YX00492,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流Ⅲ段跳闸,CFH,CFH,0,0,5,0,0,,4,202,0
1,1,8,493,1#馈线保护3_YX00493,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压告警,D0H,D0H,0,0,5,0,0,,4,202,0
1,1,8,494,1#馈线保护3_YX00494,MLPR_810Hb_CH_IEC104_V1.02.01_零序过压跳闸,D1H,D1H,0,0,5,0,0,,4,202,0
1,1,8,495,1#馈线保护3_YX00495,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷告警,D2H,D2H,0,0,5,0,0,,4,202,0
1,1,8,496,1#馈线保护3_YX00496,MLPR_810Hb_CH_IEC104_V1.02.01_过负荷跳闸,D3H,D3H,0,0,5,0,0,,4,202,0
1,1,8,497,1#馈线保护3_YX00497,MLPR_810Hb_CH_IEC104_V1.02.01_低电压跳闸,D4H,D4H,0,0,5,0,0,,4,202,0
1,1,8,498,1#馈线保护3_YX00498,MLPR_810Hb_CH_IEC104_V1.02.01_低频减载跳闸,D5H,D5H,0,0,5,0,0,,4,202,0
1,1,8,499,1#馈线保护3_YX00499,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸,D6H,D6H,0,0,5,0,0,,4,202,0
1,1,8,500,1#馈线保护3_YX00500,MLPR_810Hb_CH_IEC104_V1.02.01_重合闸失败,D7H,D7H,0,0,5,0,0,,4,202,0
1,1,8,501,1#馈线保护3_YX00501,MLPR_810Hb_CH_IEC104_V1.02.01_过流后加速跳闸,D8H,D8H,0,0,5,0,0,,4,202,0
1,1,8,502,1#馈线保护3_YX00502,MLPR_810Hb_CH_IEC104_V1.02.01_零序过流后加速跳闸,D9H,D9H,0,0,5,0,0,,4,202,0
1,1,8,503,1#馈线保护3_YX00503,MLPR_810Hb_CH_IEC104_V1.02.01_PT断线告警,DAH,DAH,0,0,5,0,0,,4,202,0
1,1,8,504,1#馈线保护3_YX00504,MLPR_810Hb_CH_IEC104_V1.02.01_非电量1跳闸,DBH,DBH,0,0,5,0,0,,4,202,0
1,1,8,505,1#馈线保护3_YX00505,MLPR_810Hb_CH_IEC104_V1.02.01_非电量2跳闸,DCH,DCH,0,0,5,0,0,,4,202,0
1,1,8,506,1#馈线保护3_YX00506,MLPR_810Hb_CH_IEC104_V1.02.01_母充保护跳闸,DDH,DDH,0,0,5,0,0,,4,202,0
1,1,8,507,1#馈线保护3_YX00507,MLPR_810Hb_CH_IEC104_V1.02.01_同期成功,DEH,DEH,0,0,5,0,0,,4,202,0
1,1,8,508,1#馈线保护3_YX00508,MLPR_810Hb_CH_IEC104_V1.02.01_同期失败,DFH,DFH,0,0,5,0,0,,4,202,0
1,1,8,509,1#馈线保护3_YX00509,MLPR_810Hb_CH_IEC104_V1.02.01_逆功率跳闸,E0H,E0H,0,0,5,0,0,,4,202,0
1,1,8,510,1#馈线保护3_YX00510,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E1H,E1H,0,0,0,0,0,,4,202,0
1,1,8,511,1#馈线保护3_YX00511,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E2H,E2H,0,0,0,0,0,,4,202,0
1,1,8,512,1#馈线保护3_YX00512,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E3H,E3H,0,0,0,0,0,,4,202,0
1,1,8,513,1#馈线保护3_YX00513,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E4H,E4H,0,0,0,0,0,,4,202,0
1,1,8,514,1#馈线保护3_YX00514,MLPR_810Hb_CH_IEC104_V1.02.01_备用,E5H,E5H,0,0,0,0,0,,4,202,0
1,1,8,515,1#馈线保护3_YX00515,MLPR_810Hb_CH_IEC104_V1.02.01_事故总信号,E6H,E6H,0,0,3,0,0,,4,202,0
1,1,8,516,1#馈线保护3_YX00516,MLPR_810Hb_CH_IEC104_V1.02.01_预告总信号,E7H,E7H,0,0,4,0,0,,4,202,0
1,1,8,517,1#馈线保护3_YX00517,MLPR_810Hb_CH_IEC104_V1.02.01_速断保护投退,190H,190H,0,0,1,0,0,,4,202,0
1,1,8,518,1#馈线保护3_YX00518,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断保护投退,191H,191H,0,0,1,0,0,,4,202,0
1,1,8,519,1#馈线保护3_YX00519,MLPR_810Hb_CH_IEC104_V1.02.01_过电流保护投退,192H,192H,0,0,1,0,0,,4,202,0
1,1,8,520,1#馈线保护3_YX00520,MLPR_810Hb_CH_IEC104_V1.02.01_速断方向投退,193H,193H,0,0,1,0,0,,4,202,0
1,1,8,521,1#馈线保护3_YX00521,MLPR_810Hb_CH_IEC104_V1.02.01_限时速断方向投退,194H,194H,0,0,1,0,0,,4,202,0
1,1,8,522,1#馈线保护3_YX00522,MLPR_810Hb_CH_IEC104_V1.02.01_过电流方向投退,195H,195H,0,0,1,0,0,,4,202,0
1,1,8,523,1#馈线保护3_YX00523,MLPR_810Hb_CH_IEC104_V1.02.01_过电流反方向投退,196H,196H,0,0,1,0,0,,4,202,0
